"Pickett","Cookeville","24-MAR-1998","0009218","137-20693","Groce, Herbert T.","GROCE HERBERT T #7","36.535389","-85.071444","993.6","Knox Group","Oil"
"Overton","Cookeville","23-MAR-1998","0009217","133-21391","Young Oil Corporation","Maynord-Bros #19","36.444222","-85.32","1067","Knox Group","Oil"
"Overton","Cookeville","23-MAR-1998","0009216","133-21390","Energy Drilling Company","STEPHENS JOHN #1","36.356528","-85.282139","1471","Stones River Group","Oil"
"Fentress","Cookeville","19-MAR-1998","0009215","049-21439","Ohio Kentucky Oil Corporation","ED CHOATE #2","36.388833","-85.100333","1072.6","Knox Group","Oil"
"Pickett","Cookeville","13-MAR-1998","0009214","137-20692","Groce, Herbert T.","GROCE HERBERT T #6","36.534833","-85.069222","1040.4","Knox Group","Oil"
"Fentress","Cookeville","12-MAR-1998","0009213","049-20078-R1","Jarvis Drilling, Inc.","NEALY KENNETH #1","36.2985","-84.964639","1688.2","Monteagle Limestone","Oil And Gas"
"Pickett","Cookeville","06-MAR-1998","0009212","137-20691","Groce, Herbert T.","GROCE HERBERT T #5","36.537444","-85.07175","1020.36","Knox Group","Oil"
"Fentress","Cookeville","05-MAR-1998","0009211","049-21438","Ohio Kentucky Oil Corporation","Ed Choate #1","36.389111","-85.098167","992","Knox Group","Oil"
"Clay","Cookeville","26-FEB-1998","0009210","027-20574","Ohio Kentucky Oil Corporation","BURCHETT JACKIE #2","36.478333","-85.486139","905","Knox Group","Oil"
"Overton","Cookeville","23-FEB-1998","0009209","133-21389","Ohio Kentucky Oil Corporation","Maynord Bros/Hughes Twin Well Unit #23","36.437167","-85.324306","1175","Stones River Group","Oil"
"Overton","Cookeville","20-FEB-1998","0009208","133-21388","LIMESTONE DRILLING, INC.","DEZELL PARROTT #5","36.484444","-85.272611","1000","Knox Group","Oil And Gas"
"Overton","Cookeville","12-FEB-1998","0009206","133-21386","Riverside Oil & Gas","DARRELL D THOMPSON #1","36.439722","-85.36975","1171","Knox Group","Oil"
"Overton","Cookeville","12-FEB-1998","0009207","133-21387","Riverside Oil & Gas","DARRELL D THOMPSON #2","36.439611","-85.371083","1108","Knox Group","Oil"
"Overton","Cookeville","02-FEB-1998","0009203","133-21385","John Henry Oil Corporation","Mark Speck #1","36.308694","-85.284694","1304","Knox Group","Oil"
"Clay","Cookeville","02-FEB-1998","0009204","027-20572","Ohio Kentucky Oil Corporation","BURCHETT JACKIE #1","36.481417","-85.491583","600","Knox Group","Oil"
"Clay","Cookeville","02-FEB-1998","0009205","027-20573","Ohio Kentucky Oil Corporation","BURCHETT JACKIE #3","36.476889","-85.487167","885","Knox Group","Oil"
"Overton","Cookeville","29-JAN-1998","0009202","133-21384","Ohio Kentucky Oil Corporation","GUNNELS LOLA #2","36.440944","-85.339694","1340","Knox Group","Oil"
"Overton","Cookeville","29-JAN-1998","0009201","133-21383","Southeastern Energy Inc","David Thrasher #18","36.442028","-85.325889","1240","Knox Group","Oil"
"Overton","Cookeville","28-JAN-1998","0009200","133-21382","Ohio Kentucky Oil Corporation","GUNNELS LOLA #1","36.439861","-85.339528","1320","Knox Group","Oil"
"Overton","Cookeville","27-JAN-1998","0009199","133-21381","Riverside Oil & Gas","INA MARY GUNNELS #3","36.447722","-85.319222","977","Knox Group","Oil"
"Overton","Cookeville","21-JAN-1998","0009198","133-21380","Young Oil Corporation","David Thrasher #22","36.437167","-85.32175","1227","Knox Group","Oil"
"Hancock","Johnson City","20-JAN-1998","0009196","067-20012","Swan Creek Partners, LLC","HELTON #1","36.459806","-83.338722","1321.7","Knox Group","Gas"
"Pickett","Cookeville","20-JAN-1998","0009197","137-20690","Ohio Kentucky Oil Corporation","GROCE HERBERT T #4","36.535472","-85.069694","1011.6","Knox Group","Oil"
"Overton","Cookeville","15-JAN-1998","0009195","133-21379","Beam, Luther","LEDBETTER #4","36.43525","-85.326611","1255.3","Knox Group","Oil"
"Overton","Cookeville","14-JAN-1998","0009194","133-21378","Riverside Oil & Gas","Gerald Maynard/Lucky Ares #1","36.450639","-85.330111","1318","Knox Group","Oil And Gas"
"Overton","Cookeville","13-JAN-1998","0009193","133-21377","Tennessee Gas & Oil, Inc.","GUNNELS INA MARY #1A","36.447833","-85.323889","1019.2","Knox Group","Oil And Gas"
"Pickett","Cookeville","09-JAN-1998","0009192","137-20689","Ohio Kentucky Oil Corporation","GROCE HERBERT T #3","36.535861","-85.068333","1035.1","Knox Group","Oil"
"Overton","Cookeville","05-JAN-1998","0009191","133-21376","Young Oil Corporation","David Thrasher #21 TW","36.436639","-85.323139","1175","Stones River Group","Oil"
"Hancock","Johnson City","05-JAN-1998","0009190","067-20011","Swan Creek Partners, LLC","ANITA COLSON #2","36.46475","-83.338944","1406.5","Knox Group","Oil"
"Overton","Cookeville","30-DEC-1997","0009188","133-21374","Arnco Oil Company, Inc.","UNION BANK & TRUST #2A","36.392722","-85.248472","960","Knox Group","Oil"
"Overton","Cookeville","30-DEC-1997","0009189","133-21375","Ohio Kentucky Oil Corporation","Rex Ruble et al #8","36.437972","-85.327028","1360.1","Knox Group","Oil"
"Overton","Cookeville","19-DEC-1997","0009187","133-21373","Ohio Kentucky Oil Corporation","Rex Ruble et al #7","36.439917","-85.328778","1359.6","Knox Group","Oil"
"Overton","Cookeville","19-DEC-1997","0009186","133-21372","Young Oil Corporation","David Thrasher #16","36.440306","-85.324306","1160","Murfreesboro Limestone","Oil"
"Overton","Cookeville","18-DEC-1997","0009185","133-21371","Young Oil Corporation","David Thrasher #15","36.43925","-85.323861","1152","Knox Group","Oil"
"Overton","Cookeville","11-DEC-1997","0009184","133-21370","Ohio Kentucky Oil Corporation","ROBBINS ORDRA #4","36.442583","-85.329944","1282.1","Knox Group","Oil"
"Campbell","Knoxville","09-DEC-1997","0009183","013-20167","Little Elk Energy Development","L. BAIRD, Z. BAIRD ETAL #4","36.480667","-84.321083","2304.06","Devonian","Oil And Gas"
"Overton","Cookeville","08-DEC-1997","0009181","133-21368","Ohio Kentucky Oil Corporation","ROBBINS ORDRA #3","36.44325","-85.328778","1168","Knox Group","Oil"
"Overton","Cookeville","08-DEC-1997","0009182","133-21369","Ohio Kentucky Oil Corporation","Rex Ruble et al #6","36.440722","-85.327833","1255.4","Knox Group","Oil"
"Pickett","Cookeville","04-DEC-1997","0009180","137-20688","Ohio Kentucky Oil Corporation","Herbert Q Groce #2","36.536583","-85.069444","1006.9","Knox Group","Oil"
"Campbell","Knoxville","03-DEC-1997","0009179","013-20166","Anderson Oil Ltd.","BAIRD L / Z D BAIRD HEIRS #6","36.473194","-84.323722","1962.25","Chattanooga Shale","Oil And Gas"
"Pickett","Cookeville","02-DEC-1997","0009177","137-20687","Garner, Terrell","GLENDORA DOWELL #4","36.596306","-85.094556","898.1","Knox Group","Oil"
"Overton","Cookeville","02-DEC-1997","0009178","133-21367","Crown America Petroleum, Inc.","LEDBETTER U L #J2","36.36675","-85.263194","1516","Knox Group","Oil And Gas"
"Overton","Cookeville","01-DEC-1997","0009176","133-21366","Ohio Kentucky Oil Corporation","REX RUBLE #5","36.439583","-85.327556","1361","Knox Group","Oil"
"Pickett","Cookeville","26-NOV-1997","0009175","137-20686","Ohio Kentucky Oil Corporation","WHITTENBURG KENDALL #2","36.528639","-85.065722","1141","Knox Group","Oil"
"Overton","Cookeville","21-NOV-1997","0009174","133-21365","Southeastern Energy Inc","THRASHER DAVID / SMITHCO DRILLING #1","36.441194","-85.325139","1201","Knox Group","Oil"
"Overton","Cookeville","21-NOV-1997","0009173","133-21364","John Henry Oil Corporation","GILPATRICK LON #3","36.438694","-85.330278","1393","Knox Group","Oil"
"Campbell","Knoxville","18-NOV-1997","0009172","013-20165","Miller Energy Resources, Inc.","Sam Walden etal #1","36.564139","-84.145444","995","Chattanooga Shale","Gas"
"Overton","Cookeville","18-NOV-1997","0009171","133-21363","Ohio Kentucky Oil Corporation","HUGHES WILLIE #6","36.435056","-85.324778","1219","Knox Group","Oil"
"Pickett","Cookeville","18-NOV-1997","0009170","137-20685","Ohio Kentucky Oil Corporation","Herbert Q Groce #1","36.536333","-85.070833","1023","Knox Group","Oil"
"Overton","Cookeville","17-NOV-1997","0009169","133-21362","Ohio Kentucky Oil Corporation","ROBBINS ORDRA #2","36.442111","-85.328611","1201","Knox Group","Oil"
"Overton","Cookeville","17-NOV-1997","0009168","133-21361","Ohio Kentucky Oil Corporation","ROBBINS ORDRA #1","36.44175","-85.327333","1172.5","Knox Group","Oil"
"Pickett","Cookeville","12-NOV-1997","0009167","137-20684","Ohio Kentucky Oil Corporation","HILL WILBURN HEIRS #9","36.523306","-85.079667","1131","Knox Group","Oil"
"Pickett","Cookeville","12-NOV-1997","0009166","137-20683","Ohio Kentucky Oil Corporation","COLEMAN CROUCH ETAL #1","36.509861","-85.087667","1295","Knox Group","Oil"
"Overton","Cookeville","04-NOV-1997","0009165","133-21360","John Henry Oil Corporation","GILPATRICK LON #2","36.44075","-85.330278","1341","Knox Group","Oil"
"Campbell","Knoxville","31-OCT-1997","0009164","013-20164","Delta Producers, Inc.","TILLER CLYDE AND STEPHANIE #1","36.58025","-84.1085","983.6","Chattanooga Shale","Gas"
"Overton","Cookeville","30-OCT-1997","0009163","133-21359","Ohio Kentucky Oil Corporation","Rex Ruble et al #4","36.440472","-85.326611","1259","Knox Group","Oil"
"Overton","Cookeville","28-OCT-1997","0009162","133-21358","Beam, Luther","GARY LEDBETTER #3","36.437111","-85.326111","1320","Knox Group","Oil"
"Overton","Cookeville","27-OCT-1997","0009161","133-21357","Ohio Kentucky Oil Corporation","David Thrasher/ Hughes #14","36.436083","-85.324417","1158","Knox Group","Oil"
"Overton","Cookeville","24-OCT-1997","0009160","133-21356","Ohio Kentucky Oil Corporation","Rex Ruble etal #3","36.439056","-85.326472","1343.1","Knox Group","Oil"
"Overton","Cookeville","21-OCT-1997","0009159","133-21355","Young Oil Corporation","David Thrasher #10A","36.446306","-85.319889","1008","Knox Group","Oil"
"Overton","Cookeville","17-OCT-1997","0009158","133-21354","Ohio Kentucky Oil Corporation","Rex Ruble etal #2","36.439778","-85.325444","1281","Fort Payne Formation","Oil"
"Campbell","Knoxville","10-OCT-1997","0009157","013-20163","Delta Producers, Inc.","SARA SUE WILSON/TOMMY W OVERTON #1","36.572306","-84.110833","1203.54","Chattanooga Shale","Gas"
"Pickett","Cookeville","08-OCT-1997","0009156","137-20682","Diamond ""S"" Oil Co.","HERMAN REYNOLDS #1","36.567222","-85.091028","892","Knox Group","Oil"
"Scott","Knoxville","08-OCT-1997","0009155","151-21452","Troublesome Creek Gas Corp","STEWART TOMMY ET AL / TOMMY GAMBREL #4203","36.509444","-84.362417","2054.9","Rockwood Formation","Oil And Gas"
"Overton","Cookeville","07-OCT-1997","0009154","133-21353","Ohio Kentucky Oil Corporation","Rex Ruble et al #1","36.43875","-85.325167","1282.3","Knox Group","Oil"
"Campbell","Knoxville","01-OCT-1997","0009153","013-20162","Delta Producers, Inc.","BOWLIN BILLY #3","36.577417","-84.104278","1286.5","Chattanooga Shale","Gas"
"Overton","Cookeville","29-SEP-1997","0009152","133-21352","Ebony Fuels, Inc.","EBONY/LEDBETTER #001","36.331972","-85.208139","1263","Knox Group","Oil And Gas"
"Overton","Cookeville","22-SEP-1997","0009149","133-21350","Young Oil Corporation","David Thrasher #9","36.44125","-85.322417","1058","Knox Group","Oil"
"Fentress","Cookeville","22-SEP-1997","0009151","049-21437","Arnco Oil Company, Inc.","DOYLE-DAVIS #4","36.530667","-84.913","950","Stones River Group","Oil"
"Overton","Cookeville","22-SEP-1997","0009150","133-21351","Thrasher, David","David Thrasher #13","36.437028","-85.323778","1129","Knox Group","Oil"
"Campbell","Knoxville","19-SEP-1997","0009148","013-20161","Vinland Energy, LLC","STEWART TOMMY ET AL #4199","36.560278","-84.215306","1697","Stones River Group","Oil And Gas"
"Campbell","Knoxville","18-SEP-1997","0009147","013-20160","Energy Associates, Inc","ROBERT COX #3","36.582778","-84.12225","1148.45","Chattanooga Shale","Gas"
"Pickett","Cookeville","16-SEP-1997","0009146","137-20681","North Central Tennessee Drilling Contractors, Inc","CROUCH BROS. #41-L","36.5325","-85.090889","1042.3","Knox Group","Oil And Gas"
"Scott","Knoxville","12-SEP-1997","0009145","151-21451","Troublesome Creek Gas Corp","STEWART TOMMY ET AL / TOMMY GAMBREL #4202","36.57325","-84.364611","1253.98","Rockwood Formation","Oil And Gas"
"Overton","Cookeville","12-SEP-1997","0009144","133-21349","Vine & Lund, Inc","ZACK SMITH #2A","36.485778","-85.186639","1004","Knox Group","Oil"
"Overton","Cookeville","10-SEP-1997","0009143","133-21348","Young Oil Corporation","Gary Smith #1","36.455","-85.322139","1363","Knox Group","Oil"
"Overton","Cookeville","26-AUG-1997","0009142","133-21347","Hunt, Franklin D","OSCAR M. SEVIER #01","36.432111","-85.322528","1366","Stones River Group","Oil"
"Hancock","Johnson City","26-AUG-1997","0009141","067-20010","Swan Creek Partners, LLC","STEPHEN LAWSON #1","36.466861","-83.318278","1205.5","Knox Group","Gas"
"Overton","Cookeville","20-AUG-1997","0009140","133-21346","Ohio Kentucky Oil Corporation","David Thrasher #12","36.438139","-85.323472","1120","Knox Group","Oil And Gas"
"Claiborne","Knoxville","20-AUG-1997","0009139","025-20133","Chesapeake Appalachia, LLC","J M HUBER CORP #4195","36.521111","-83.9215","1878","Fort Payne Formation","Oil And Gas"
"Scott","Knoxville","14-AUG-1997","0009138","151-21450","Champ Oil Company, Inc.","BRADEN JERRY #1","36.578806","-84.2915","1125","Chattanooga Shale","Gas"
"Overton","Cookeville","14-AUG-1997","0009137","133-21345","Ohio Kentucky Oil Corporation","LEDBETTER STEVEN #2","36.421333","-85.30475","1320","Knox Group","Oil"
"Scott","Knoxville","12-AUG-1997","0009136","151-21449","Troublesome Creek Gas Corp","TOMMY STEWART ETAL #4192","36.568083","-84.313639","1293.1","Nashville Group","Oil And Gas"
"Overton","Cookeville","08-AUG-1997","0009135","133-21344","Ohio Kentucky Oil Corporation","WILLIAMS SHANE #1","36.418944","-85.263194","1355","Knox Group","Oil"
"Overton","Cookeville","07-AUG-1997","0009134","133-21343","Ohio Kentucky Oil Corporation","BOYKIN JAMES #1","36.418861","-85.315722","1300","Knox Group","Oil"
"Overton","Cookeville","07-AUG-1997","0009133","133-21342","Young Oil Corporation","David Thrasher #6","36.439167","-85.323278","1108.2","Knox Group","Oil"
"Morgan","Knoxville","04-AUG-1997","0009132","129-21638","Mehlhorn, Phillip L.","MEHLHORN PHILLIP L #1","36.066528","-84.488417","1325","Fort Payne Formation","Oil"
"Overton","Cookeville","31-JUL-1997","0009131","133-21341","Ebony Fuels, Inc.","EBONY FUELS #00","36.169917","-85.173444","1671.4","Knox Group","Oil And Gas"
"Overton","Cookeville","29-JUL-1997","0009129","133-21340","Ohio Kentucky Oil Corporation","LEDBETTER TED #4","36.417083","-85.310722","1345","Knox Group","Oil"
"Jackson","Cookeville","29-JUL-1997","0009130","087-20097","CST Oil & Gas Corporation","OVERTON WILLIAM #CST 2","36.354472","-85.54575","550","Knox Group","Oil"
"Fentress","Cookeville","25-JUL-1997","0009128","049-21436","Gunter, Bobby","EBONY FUELS/MITCHELL #14","36.372583","-85.109444","1050","Knox Group","Oil And Gas"
"Campbell","Knoxville","23-JUL-1997","0009127","013-20159","Chesapeake Appalachia, LLC","STEWART TOMMY ET AL #4200","36.557306","-84.18675","1413.16","Fort Payne Formation","Oil And Gas"
"Overton","Cookeville","03-JUL-1997","0009126","133-21339","Young Oil Corporation","David Thrasher #7","36.440333","-85.323444","1096","Knox Group","Oil"
"Jackson","Cookeville","03-JUL-1997","0009124","087-20091","Masters, Alton","MASTERS ALTON AND MASTERS ORAL #1","36.377861","-85.515944","963","Stones River Group","Oil And Gas"
"Overton","Cookeville","03-JUL-1997","0009125","133-21338","Young Oil Corporation","David Thrasher #5","36.439611","-85.322111","1099","Knox Group","Oil"
"Overton","Cookeville","27-JUN-1997","0009123","133-21337","Young Oil Corporation","David Thrasher #8","36.439056","-85.321056","1169","Knox Group","Oil"
"Hancock","Johnson City","18-JUN-1997","0009122","067-20009","Swan Creek Partners, LLC","JAMES SUTTON UNIT #1","36.446444","-83.364111","1201.7","Knox Group","Gas"
"Scott","Knoxville","12-JUN-1997","0009121","151-21448","Monteagle Oil & Gas, LLC","THOMPSON J L HEIRS #23","36.477083","-84.593389","1490","Clinton Shale","Oil"
"Scott","Knoxville","11-JUN-1997","0009120","151-21447","Chesapeake Appalachia, LLC","STEWART TOMMY ET AL #4183","36.581278","-84.280083","1311","Stones River Group","Oil And Gas"
"Overton","Cookeville","10-JUN-1997","0009119","133-21336","Parrigin, Dwain E.","PARRIGIN ETAL #1","36.372222","-85.25575","1321","Knox Group","Oil"
"Overton","Cookeville","09-JUN-1997","0009118","133-21335","Stiverson Company, R.G.","O.V. STORY #S-1","36.470194","-85.197694","998.4","Knox Group","Oil"
"Scott","Knoxville","05-JUN-1997","0009117","151-21446","Monteagle Oil & Gas, LLC","THOMPSON J L HEIRS #24","36.470778","-84.593028","1506","Chattanooga Shale","Oil"
"Campbell","Knoxville","29-MAY-1997","0009116","013-20158","Vinland Energy, LLC","TOMMY STEWART ETAL #4179","36.559972","-84.22125","1700","Clinton Shale","Oil And Gas"
"Campbell","Knoxville","23-MAY-1997","0009115","013-20157","Energy Associates, Inc","ROBERT COX #2","36.583","-84.128056","1223","Chattanooga Shale","Gas"
"Pickett","Cookeville","23-MAY-1997","0009114","137-20680","Whitney Oil & Gas, LLC","WESLEY CROUCH #42-L","36.532528","-85.092389","1084.3","Knox Group","Oil"
"Campbell","Knoxville","14-MAY-1997","0009113","013-20156","Vinland Energy, LLC","RICH MTN. TRUST #4190","36.538694","-84.041444","1328.55","Clinton Shale","Oil And Gas"
"Campbell","Knoxville","12-MAY-1997","0009112","013-20155","Delta Producers, Inc.","PERKINS MARY ET AL #1","36.584028","-84.094028","1123","Chattanooga Shale","Gas"
"Overton","Cookeville","12-MAY-1997","0009111","133-21334","Sells, Henry","SELLS HENRY #1","36.463639","-85.260028","890","Knox Group","Oil"
"Jackson","Cookeville","05-MAY-1997","0009109","087-20089","CST Oil & Gas Corporation","OVERTON WILLIAM #1","36.352472","-85.542861","541","Knox Group","Oil And Gas"
"Jackson","Cookeville","05-MAY-1997","0009110","087-20090","Running Foxes Petroleum, Inc.","WHITSON SMITH #1","36.301917","-85.560972","623","Knox Group","Oil And Gas"
"Overton","Cookeville","01-MAY-1997","0009108","133-21333","Beam, Luther","LEDBETTER #2","36.433611","-85.3285","1230","Knox Group","Oil"
"Overton","Cookeville","28-APR-1997","0009105","133-21332","Young Oil Corporation","David Thrasher #3","36.437417","-85.322444","1151","Knox Group","Oil And Gas"
"Pickett","Cookeville","28-APR-1997","0009107","137-20679","Medley, George","DELMER GARRETT #1B","36.540972","-85.105444","1279.6","Knox Group","Oil"
"Pickett","Cookeville","28-APR-1997","0009106","137-20678","Stockton, Robert Emerson","DELMER GARRETT #A1","36.542722","-85.107139","1260.7","Knox Group","Oil"
"Pickett","Cookeville","23-APR-1997","0009104","137-20677","North Central Tennessee Drilling Contractors, Inc","WESLEY CROUCH #47-L","36.537028","-85.092028","1001.4","Knox Group","Oil"
"Campbell","Knoxville","18-APR-1997","0009102","013-20154","Energy Associates, Inc","ROBERT COX #1","36.579639","-84.127917","1225.1","Devonian","Gas"
"Overton","Cookeville","18-APR-1997","0009103","133-21331","Young Oil Corporation","David Trasher #4","36.442778","-85.32175","1074.5","Knox Group","Oil And Gas"
"Fentress","Cookeville","18-APR-1997","0009101","049-21435","Tengasco, Inc","FRANKLIN CHARLES #3A","36.445889","-84.990139","915","Knox Group","Oil"
"Campbell","Knoxville","15-APR-1997","0009100","013-20153","Vinland Energy, LLC","J M HUBER CORP #4180","36.556833","-84.012972","1064.72","Rockwood Formation","Oil And Gas"
"Cumberland","Cookeville","15-APR-1997","0009099","035-20199","Mayland Farm, LLC","HAYNES #8","36.017083","-85.202083","1970","Chattanooga Shale","Oil And Gas"
"Overton","Cookeville","11-APR-1997","0009098","133-21330","Ohio Kentucky Oil Corporation","WINDLE ET AL #2","36.392389","-85.285194","1320","Knox Group","Oil"
"Scott","Knoxville","02-APR-1997","0009096","151-21445","National Investment Corp.","NATIONAL INVESTMENT CORP #1","36.374917","-84.44325","1078","Knox Group","Oil And Gas"
"Overton","Cookeville","02-APR-1997","0009097","133-21329","Ohio Kentucky Oil Corporation","GARRETT JERRY #2","36.39375","-85.27125","1310","Knox Group","Oil"
"Overton","Cookeville","01-APR-1997","0009095","133-21328","Ohio Kentucky Oil Corporation","GARRETT JOE #2","36.389917","-85.273972","1340","Knox Group","Oil"
"Pickett","Cookeville","26-MAR-1997","0009093","137-20676","R.M.D.B. Oil & Gas Operators","WELLS-HASSLER-WELLS UNIT #1","36.603917","-85.154222","983","Knox Group","Oil"
"Overton","Cookeville","26-MAR-1997","0009094","133-21327","Ohio Kentucky Oil Corporation","LEDBETTER TED #3","36.41675","-85.311556","1360","Knox Group","Oil"
"Overton","Cookeville","24-MAR-1997","0009092","133-21326","Sharp & Associates & Baily, Phil","JOHN H. LITTLE #9","36.379722","-85.294972","1103.7","Knox Group","Oil"
"Overton","Cookeville","22-MAR-1997","0009090","133-21324","Miller Energy Resources, Inc.","P H Windle #11A","36.419833","-85.306556","1330","Knox Group","Oil"
"Overton","Cookeville","22-MAR-1997","0009091","133-21325","Tennessee Gas & Oil, Inc.","IMA MARY GUNNELS #1","36.447806","-85.323806","1054","Knox Group","Oil"
"Pickett","Cookeville","14-MAR-1997","0009089","137-20675","North Central Tennessee Drilling Contractors, Inc","WESLEY CROUCH #43-L","36.529889","-85.088361","1063.5","Knox Group","Oil"
"Pickett","Cookeville","12-MAR-1997","0009088","137-20674","NCM Energy, Inc.","KING J B #2","36.571056","-85.087667","699","Knox Group","Oil And Gas"
"Overton","Cookeville","12-MAR-1997","0009085","133-21322","Ohio Kentucky Oil Corporation","WINDLE JACK ET AL #3","36.393556","-85.286556","1280","Knox Group","Oil"
"Pickett","Cookeville","12-MAR-1997","0009087","137-20673","NCM Energy, Inc.","HARMON-BEATY #1","36.554944","-85.090389","858","Knox Group","Oil And Gas"
"Overton","Cookeville","12-MAR-1997","0009086","133-21323","Ohio Kentucky Oil Corporation","JOHNSON - BROWN UNIT #3","36.429833","-85.323778","1360","Knox Group","Oil"
"Overton","Cookeville","21-FEB-1997","0009084","133-21321","Ohio Kentucky Oil Corporation","Terry Daniels #2","36.426528","-85.327806","1385","Knox Group","Oil"
"Overton","Cookeville","20-FEB-1997","0009083","133-21320","White, Hershel Kuell","HERSHEL K. WHITE #1","36.382444","-85.286222","1040","Knox Group","Oil And Gas"
"Fentress","Cookeville","14-FEB-1997","0009082","049-21434","Arnco Oil Company, Inc.","MULLINIX #5","36.52025","-84.898389","940","Fort Payne Formation","Oil"
"Fentress","Cookeville","11-FEB-1997","0009080","049-21433","Arnco Oil Company, Inc.","PILE #3A","36.518028","-84.930278","920","Fort Payne Formation","Oil"
"Overton","Cookeville","11-FEB-1997","0009081","133-21319","Ohio Kentucky Oil Corporation","LEDBETTER TED #2","36.418444","-85.310472","1325","Knox Group","Oil"
"Overton","Cookeville","05-FEB-1997","0009076","133-21316","Young Oil Corporation","Paul Garrett #13","36.481556","-85.378306","1021","Knox Group","Oil"
"Overton","Cookeville","05-FEB-1997","0009078","133-21318","Young Oil Corporation","Paul Garrett #15","36.486639","-85.381806","979","Knox Group","Oil"
"Pickett","Cookeville","05-FEB-1997","0009079","137-20672","Whitney Oil & Gas, LLC","WESLEY CROUCH #40-L","36.53525","-85.089722","951.7","Knox Group","Oil"
"Overton","Cookeville","05-FEB-1997","0009077","133-21317","Young Oil Corporation","Paul Garrett #14","36.479139","-85.379083","1122","Knox Group","Oil"
"Overton","Cookeville","26-JAN-1997","0009075","133-21315","Ohio Kentucky Oil Corporation","HUGHES WILLIE #5","36.4325","-85.328222","1380","Knox Group","Oil"
"Overton","Cookeville","15-JAN-1997","0009074","133-21314","Southeastern Oil Corp./Smithco","MAYNORD MICHAEL #1","36.460361","-85.323444","1340","Knox Group","Oil"
"Overton","Cookeville","13-JAN-1997","0009073","133-21313","Young Oil Corporation","Paul Garrett #12","36.481194","-85.375194","1045","Knox Group","Oil"
"Overton","Cookeville","13-JAN-1997","0009072","133-21312","Young Oil Corporation","Paul Garrett #11","36.479639","-85.37725","1098.4","Knox Group","Oil"
"Overton","Cookeville","13-JAN-1997","0009071","133-21311","Ohio Kentucky Oil Corporation","WINDLE ET AL #1","36.393694","-85.286556","1280","Knox Group","Oil"
"Overton","Cookeville","08-JAN-1997","0009070","133-21310","Ohio Kentucky Oil Corporation","LEDBETTER STEVEN UNIT #1","36.417361","-85.304667","1345","Knox Group","Oil"
"Fentress","Cookeville","06-JAN-1997","0009066","049-21431","Arnco Oil Company, Inc.","PILE LEVA #2A","36.520917","-84.927306","904","Fort Payne Formation","Oil"
"Campbell","Knoxville","06-JAN-1997","0009068","013-20092-R1","Southeastern Energy Inc","TOMMY & FRANK STEWART #5","36.53675","-84.185389","1246.56","Rockwood Formation","Gas"
"Fentress","Cookeville","06-JAN-1997","0009067","049-21432","Arnco Oil Company, Inc.","PILE LEVA #1A","36.522722","-84.926611","898","Fort Payne Formation","Oil"
"Campbell","Knoxville","06-JAN-1997","0009069","013-20093-R1","Southeastern Energy Inc","TOMMY & FRANK STEWART #6","36.533556","-84.197028","1499.26","Rockwood Formation","Gas"
"Overton","Cookeville","30-DEC-1996","0009065","133-21261-R1","Thunderbird Petroleum Dev. Cp.","J.M. WINDLE #1","36.457472","-85.309722","1180","Knox Group","Oil"
"Overton","Cookeville","30-DEC-1996","0009063","133-21308","Garrett, Johnny","GARRETT JOHNNY #5","36.469194","-85.258944","920","Knox Group","Oil And Gas"
"Overton","Cookeville","30-DEC-1996","0009064","133-21309","Thunderbird Petroleum Dev. Cp.","J.M. WINDLE #3N","36.456444","-85.312333","1210","Knox Group","Oil"
"Campbell","Knoxville","27-DEC-1996","0009062","013-20152","Delta Producers, Inc.","CARR TANSAY #1","36.475306","-84.1255","1197.7","Monteagle Limestone","Oil And Gas"
"Campbell","Knoxville","23-DEC-1996","0009061","013-20085-R1","Energy Associates, Inc","TOMMY & FRANK STEWART #3","36.544722","-84.195639","1385","St. Louis Limestone","Gas"
"Overton","Cookeville","20-DEC-1996","0009060","133-21307","Ohio Kentucky Oil Corporation","LEDBETTER TED #1","36.417833","-85.304917","1365","Knox Group","Oil"
"Overton","Cookeville","12-DEC-1996","0009059","133-21306","Ohio Kentucky Oil Corporation","MAYNORD VOID #2","36.437528","-85.317083","1380","Knox Group","Oil"
"Overton","Cookeville","10-DEC-1996","0009058","133-21305","Ohio Kentucky Oil Corporation","FLEMING EVELYN #1-A","36.425444","-85.324722","1373","Knox Group","Oil"
"Fentress","Cookeville","04-DEC-1996","0009057","049-21430","Arnco Oil Company, Inc.","MULLINIX #4","36.518444","-84.898139","940","Fort Payne Formation","Oil"
"Campbell","Knoxville","27-NOV-1996","0009056","013-20151","Energy Associates, Inc","Kimberly Thomas, etal Bryant #1","36.574806","-84.176861","1086.48","Monteagle Limestone","Gas"
"Pickett","Cookeville","15-NOV-1996","0009055","137-20671","Tennessee Oil and Gas Exploration Group LLC","JOHNSON BOBBY JOE #2","36.576056","-85.105611","720","Knox Group","Oil And Gas"
"Overton","Cookeville","14-NOV-1996","0009054","133-21304","Ohio Kentucky Oil Corporation","BROWN WAYNE - HUGHES UNIT #1S","36.4295","-85.327806","1372","Knox Group","Oil"
"Campbell","Knoxville","07-NOV-1996","0009041","013-20148","Vinland Energy, LLC","RESOURCES MGT. SERVICES #4176","36.555361","-84.007833","1202.48","Clinton Shale","Oil And Gas"
